"INGREDIENT_ID","INGREDIENT_DATA_CATEGORY","INGREDIENT_NAME","INGREDIENT_CATEGORY","INGREDIENT_DESC","CALORIE","CARB","FAT","PROTEIN"
O0900701,樣品基本資料,三合一麥片(野菜蘑菇),飲料類,混合均勻打碎,3.99,0.72,0.09,0.06
O0900801,樣品基本資料,糙米麩,飲料類,"熟,沖泡即食,等量混合均勻(糙米,白糖等)",3.87,0.81,0.03,0.07
O0900901,樣品基本資料,麵茶粉,飲料類,"熟,沖泡即食,混合均勻打碎(麵粉,芝麻,糖,植物油,清香油,DHA,鈣,大豆卵磷脂等)",4.23,0.82,0.07,0.07
O0901001,樣品基本資料,植物燕麥奶,飲料類,"沖泡產品,混合均勻打碎",4.37,0.67,0.13,0.11
O0901101,樣品基本資料,杏仁茶沖泡包,飲料類,"沖泡包,混合均勻打碎(杏仁,核桃,穀類粉等)",3.99,0.84,0.05,0.03
O0901201,樣品基本資料,芝麻糊沖泡包,飲料類,"沖泡包,混合均勻打碎(黑芝麻粉,麥粉,糯米粉等)",4.58,0.7,0.15,0.09
O0901301,樣品基本資料,綜合堅果穀物沖泡包,飲料類,"沖泡包,混合均勻打碎(多種堅果及穀物,糖,營養添加劑,食品添加物等)",4.53,0.65,0.15,0.13
O0901401,樣品基本資料,豆漿粉：豆奶粉,飲料類,"生,混合均勻",4.34,0.32,0.17,0.37
O0901501,樣品基本資料,薑茶沖泡包,飲料類,"沖泡包,混合均勻磨碎(薑粉,糖等)",3.99,0.98,0.0,0.0
O0901601,樣品基本資料,抹茶粉：綠茶粉,飲料類,鋁箔袋裝，等重混合均質,3.61,0.63,0.06,0.23
O9900301,樣品基本資料,椰奶,乳品類,"冷藏與室溫產品,混合均勻",0.49,0.07,0.02,0.0
P0100101,樣品基本資料,"八角：大茴,茴香",調味料及香辛料類,混合均勻打碎,3.6,0.76,0.03,0.04
P0100201,樣品基本資料,小茴香粉：孜然粉,調味料及香辛料類,混合均勻,4.11,0.37,0.25,0.19
P0100301,樣品基本資料,山葵粉,調味料及香辛料類,"混合均勻(天然山葵,澱粉,芥子,色素等)",3.87,0.72,0.06,0.1
P0100401,樣品基本資料,五香粉,調味料及香辛料類,"混合均勻(丁香,大茴,桂智,小茴,甘草等)",3.63,0.68,0.08,0.08
P0100501,樣品基本資料,甘草粉,調味料及香辛料類,混合均勻,3.41,0.73,0.03,0.09
P0100601,樣品基本資料,肉桂粉,調味料及香辛料類,"混合均勻(肉桂粉,清華桂粉等)",3.43,0.78,0.02,0.04
P0100701,樣品基本資料,西洋芹菜片,調味料及香辛料類,混合均勻打碎,3.15,0.49,0.06,0.24
P0100801,樣品基本資料,花椒粉,調味料及香辛料類,混合均勻打碎(川花椒),3.69,0.63,0.09,0.1
P0100901,樣品基本資料,洋香菜片,調味料及香辛料類,混合均勻打碎,3.12,0.47,0.07,0.24
P0101001,樣品基本資料,洋蔥粉,調味料及香辛料類,"混合均勻打碎(洋蔥,鹽等)",3.57,0.82,0.01,0.08
P0101101,樣品基本資料,白胡椒粉,調味料及香辛料類,混合均勻,3.42,0.78,0.01,0.03
P0101201,樣品基本資料,紅胡椒粒,調味料及香辛料類,混合均勻磨碎,3.76,0.59,0.13,0.05
P0101301,樣品基本資料,黑胡椒粉,調味料及香辛料類,混合均勻,3.72,0.67,0.06,0.11
P0101401,樣品基本資料,綠胡椒粒,調味料及香辛料類,混合均勻磨碎,3.79,0.68,0.07,0.11
P0101501,樣品基本資料,迷迭香粉,調味料及香辛料類,混合均勻,4.32,0.59,0.21,0.05
P0101601,樣品基本資料,荳蔻粉,調味料及香辛料類,混合均勻,4.48,0.5,0.26,0.06
P0101701,樣品基本資料,蒜粉,調味料及香辛料類,混合均勻,3.32,0.71,0.0,0.18
P0101801,樣品基本資料,辣椒粉,調味料及香辛料類,混合均勻打碎,3.87,0.59,0.14,0.14
P0101901,樣品基本資料,薑黃粉,調味料及香辛料類,混合均勻,3.58,0.69,0.02,0.14
P0102001,樣品基本資料,薑粉,調味料及香辛料類,混合均勻,3.33,0.7,0.03,0.1
P0102101,樣品基本資料,羅勒片,調味料及香辛料類,混合均勻打碎,2.89,0.46,0.05,0.23
P0102201,樣品基本資料,花椒粒,調味料及香辛料類,"生,乾貨,混合均勻打碎",3.68,0.53,0.12,0.1
P0200101,樣品基本資料,七味唐辛子,調味料及香辛料類,"混合均勻打碎(紅辣椒,黑芝麻,白芝麻,桔皮,羅勒,花椒等)",4.63,0.45,0.24,0.15
P0200201,樣品基本資料,沙茶粉,調味料及香辛料類,"混合均勻打碎(扁魚,蒜頭,辣椒粉,椰子粉,鹽等)",5.07,0.47,0.28,0.14
P0200301,樣品基本資料,豆酥,調味料及香辛料類,"混合均勻打碎(黃豆,蒜末,薑,調味料等)",5.4,0.19,0.38,0.3
P0200401,樣品基本資料,咖哩粉,調味料及香辛料類,"混合均勻(胡荽,薑黃,小茴等)",4.17,0.58,0.14,0.13
P0200501,樣品基本資料,咖哩塊,調味料及香辛料類,"混合均勻打碎(咖哩粉,麵粉,油脂,鹽,糖,奶粉,調味料,食品添加物等)",5.15,0.45,0.34,0.05
P0200601,樣品基本資料,油蔥酥,調味料及香辛料類,"混合均勻打碎(紅蔥頭,沙拉油等)",5.18,0.57,0.28,0.07
P0200701,樣品基本資料,梅子粉,調味料及香辛料類,"混合均勻(話梅,葡萄糖,防腐劑,香辛料等)",2.86,0.6,0.03,0.02
P0200801,樣品基本資料,椰子粉,調味料及香辛料類,混合均勻打碎,6.29,0.27,0.6,0.07
P0200901,樣品基本資料,蒜頭酥,調味料及香辛料類,"混合均勻打碎(蒜頭,油,玉米粉等)",4.52,0.61,0.17,0.11
P0201001,樣品基本資料,糖粉,調味料及香辛料類,"混合均勻(糖,澱粉等)",3.99,0.99,0.0,0.0
P0201101,樣品基本資料,椰漿,調味料及香辛料類,"混合均勻(椰漿,水,乳化劑,重亞硫酸鉀等)",2.08,0.0,0.23,0.01
P0201201,樣品基本資料,黃耆水,調味料及香辛料類,"取100g黃耆片,加去離子水1L,大火煮滾,轉小火煮30分鐘,取熬煮液分析",0.14,0.02,0.0,0.0
P0201301,樣品基本資料,黃耆片,調味料及香辛料類,混合均勻打碎,3.21,0.68,0.01,0.14
P0201401,樣品基本資料,陳皮,調味料及香辛料類,"生,乾貨,混合均勻打碎",3.49,0.74,0.02,0.06
P0201501,樣品基本資料,山楂,調味料及香辛料類,"生,乾貨,混合均勻打碎",3.45,0.78,0.02,0.01
P0300101,樣品基本資料,岩鹽,調味料及香辛料類,混合均勻(喜馬拉雅山岩鹽),0.02,0.0,0.0,0.0
P0300201,樣品基本資料,低鈉鹽,調味料及香辛料類,"混合均勻(氯化鉀,氯化鈉,檸檬酸鈉,乳酸鈣,磷酸三鈣,甘草酸-銨,碘酸鉀,反丁烯二酸等)",0.11,0.02,0.0,0.0
P0400101,樣品基本資料,味精,調味料及香辛料類,混合均勻(L-麩酸鈉),2.51,0.18,0.0,0.44
P0400201,樣品基本資料,高鮮味精,調味料及香辛料類,混合均勻,2.69,0.22,0.0,0.45
P0400301,樣品基本資料,鮮雞精,調味料及香辛料類,"混合均勻(鹽,糖,玉米澱粉,雞肉,雞油,味精,香料等)",2.67,0.33,0.1,0.1
P0400401,樣品基本資料,鰹魚粉,調味料及香辛料類,"乾貨,混合均勻打碎",2.4,0.35,0.01,0.21
P0500101,樣品基本資料,高湯塊(排骨),調味料及香辛料類,"混合均勻打碎(植物油,澱粉,鹽,調味料,豚骨粉,濃縮高湯,洋蔥粉等",3.63,0.24,0.23,0.12
P0500201,樣品基本資料,高湯塊(雞肉),調味料及香辛料類,"混合均勻打碎(雞肉粉,雞油,濃縮蛋白質,鹽,糖,味素,植物油,香辛料等)",3.4,0.14,0.24,0.14
P0500301,樣品基本資料,高湯(豬大骨),調味料及香辛料類,"混合均勻(豬肉,大骨濃縮汁,鹽,調味料等)",0.49,0.06,0.0,0.04
P0500401,樣品基本資料,低脂高湯,調味料及香辛料類,"混合均勻(豬肉原汁,鹽等)",0.02,0.0,0.0,0.0
P0500501,樣品基本資料,素食高湯,調味料及香辛料類,"混合均勻(香菇抽出物,水,植物蛋白等)",0.17,0.04,0.0,0.0
P0600101,樣品基本資料,米醋,調味料及香辛料類,"白醋,混合均勻",0.1,0.02,0.0,0.0
P0600201,樣品基本資料,糯米醋,調味料及香辛料類,"白醋,混合均勻",0.17,0.04,0.0,0.0
P0600301,樣品基本資料,高梁醋,調味料及香辛料類,"白醋,混合均勻(高梁,酒精等)",0.27,0.06,0.0,0.0
P0600401,樣品基本資料,薏仁醋,調味料及香辛料類,"白醋,混合均勻",0.13,0.03,0.0,0.0
P0600501,樣品基本資料,紅醋：紅酢,調味料及香辛料類,"紅醋,混合均勻(糯米,紅葡萄等)",0.05,0.0,0.0,0.0
P0600601,樣品基本資料,香醋,調味料及香辛料類,"香醋,混合均勻(糖蜜,食鹽,味精等)",0.03,0.0,0.0,0.0
P0600701,樣品基本資料,烏醋,調味料及香辛料類,"烏醋,混合均勻(米醋,酒,醬油,果汁,蔬菜汁,糖,鹽等)",0.37,0.08,0.0,0.0
P0600801,樣品基本資料,素食烏醋,調味料及香辛料類,"烏醋,混合均勻(米酢,蔬菜,水果等)",0.42,0.1,0.0,0.0
P0600901,樣品基本資料,壽司醋,調味料及香辛料類,"壽司醋,混合均勻(糯米醋,糖,食鹽,調味料等)",1.81,0.45,0.0,0.0
P0700101,樣品基本資料,醬油,調味料及香辛料類,"醬油,混合均勻(黃豆,小麥,鹽,糖,調味料等)",0.9,0.14,0.0,0.07
P0700201,樣品基本資料,薏仁醬油,調味料及香辛料類,"醬油,混合均勻(黃豆,薏仁等)",0.83,0.11,0.0,0.09
P0700301,樣品基本資料,"黑豆醬油：黑豆蔭油,蔭油",調味料及香辛料類,"醬油,混合均勻(黑豆,砂糖,食鹽等)",1.14,0.2,0.0,0.07
P0700401,樣品基本資料,淡色醬油,調味料及香辛料類,"醬油,混合均勻(水,黃豆,小麥,鹽,糖等)",0.78,0.11,0.0,0.07
P0700501,樣品基本資料,薄鹽醬油(低鈉)：低鹽醬油,調味料及香辛料類,"薄鹽醬油,混合均勻(黃豆,小麥,鹽 ,糖,酒料等)",0.77,0.11,0.0,0.07
P0700601,樣品基本資料,薄鹽醬油(低鈉高鉀),調味料及香辛料類,"薄鹽醬油,混合均勻(大豆,小麥等)",0.56,0.07,0.0,0.06
P0700701,樣品基本資料,醬油膏,調味料及香辛料類,"醬油膏,混合均勻(黃豆,小麥,鹽 ,糖,澱粉,米等)",1.03,0.19,0.0,0.06
P0700801,樣品基本資料,黑豆油膏：蔭油膏,調味料及香辛料類,"醬油膏,混合均勻(黑豆,糯米,鹽,糖等)",1.46,0.28,0.0,0.07
P0700901,樣品基本資料,薄鹽黑豆醬油膏,調味料及香辛料類,"薄鹽醬油膏,混合均勻(黑豆,砂糖,食鹽,糯米等)",1.24,0.23,0.0,0.07
P0800101,樣品基本資料,"味醂：米醂,米霖",調味料及香辛料類,"混合均勻(糯米,蓬萊米,米麴,釀造酢,鹽,調味料等)",2.2,0.54,0.0,0.0
P0800201,樣品基本資料,鮮味露,調味料及香辛料類,"醬油,混合均勻(水,脫水性植物蛋白質,鹽等)",0.75,0.0,0.0,0.2
P0800301,樣品基本資料,蠔油,調味料及香辛料類,"混合均勻(鮮蠔提煉,食鹽,水,糖,澱粉,醬色等)",1.56,0.32,0.0,0.06
P0800401,樣品基本資料,魚露,調味料及香辛料類,混合均勻,0.64,0.05,0.0,0.1
P0900101,樣品基本資料,紅辣椒油,調味料及香辛料類,"混合均勻(植物油,芝麻油,辣椒萃取物等)",8.99,0.0,0.99,0.0
P0900201,樣品基本資料,香油,調味料及香辛料類,混合均勻(白芝麻油及沙拉油調合而成),8.83,0.0,0.99,0.0
P0900301,樣品基本資料,蝦油,調味料及香辛料類,"混合均勻(蝦露,鹽,糖等)",0.56,0.06,0.0,0.07
P1000101,樣品基本資料,干貝醬：XO醬,調味料及香辛料類,"混合均勻打碎(干貝,小卷燒,丁香,火腿,紅辣椒,糖,鹽,植物油,麻油,紅蔥頭,蒜頭酥,沙茶醬,乾蝦等",5.58,0.08,0.51,0.16
P1000201,樣品基本資料,牛肉醬,調味料及香辛料類,"混合均勻打碎(牛肉,大豆油,辣椒,八角粉,五香粉,糖,檸檬酸等)",5.07,0.22,0.38,0.17
P1000301,樣品基本資料,肉燥,調味料及香辛料類,"混合均勻打碎(精肉碎,醬油,蔥乾,味精等)",3.97,0.04,0.38,0.09
P1000401,樣品基本資料,素肉燥,調味料及香辛料類,"混合均勻打碎(麵粉,香菇,植物油等)",4.83,0.12,0.42,0.12
P1000501,樣品基本資料,義式乳酪醬,調味料及香辛料類,"混合均勻(保久乳,乳酪,鮮奶油,麵粉,奶油,調味料,牛奶鈣, nisin,乳化安定劑等)",2.16,0.06,0.17,0.08
P1000601,樣品基本資料,炸醬,調味料及香辛料類,"混合均勻打碎(豆瓣醬,葵花油,大豆蛋白,味素,辣椒醬,麻油,豬油抽出物,香辛料等)",3.98,0.06,0.34,0.14
P1000701,樣品基本資料,素食炸醬,調味料及香辛料類,"混合均勻打碎(豆瓣醬,葵花油,大豆蛋白,味素,辣椒醬,麻油,蠶豆醬,香料等)",3.91,0.04,0.35,0.13
P1000801,樣品基本資料,海苔醬,調味料及香辛料類,"混合均勻(海苔,海帶,醬油,鹽,糖等)",2.23,0.49,0.0,0.06
P1000901,樣品基本資料,麻醬：芝麻醬,調味料及香辛料類,混合均勻,6.43,0.21,0.52,0.2
P1001001,樣品基本資料,速食乾麵麻醬包,調味料及香辛料類,"混合均勻打碎(豬油,棕櫚油,芝麻醬,紅蔥,蒜頭,醬油,花生醬,鹽,味精,糖,香辛料,維生素E等)",6.76,0.11,0.64,0.13
P1001101,樣品基本資料,白醬,調味料及香辛料類,"混合均勻(奶粉,奶油,植物油,洋蔥,鹽,糖,味精,澱粉,起司,蒜,橄欖油,胡椒等)",0.61,0.06,0.03,0.01
P1001201,樣品基本資料,青醬,調味料及香辛料類,"混合均勻(奶油,植物油,羅勒葉,鹽,糖,味精,澱粉,起司,蔬菜,橄欖油,松子泥等)",0.83,0.07,0.05,0.0
P1001301,樣品基本資料,蕃茄義大利麵醬,調味料及香辛料類,"混合均勻打碎(蕃茄,橄欖,橄欖油,胡蘿蔔,芹菜,羅勒,辣椒,黑胡椒,水,糖,鹽,味精,澱粉,洋蔥粉等",0.7,0.08,0.02,0.03
P1001401,樣品基本資料,五味醬,調味料及香辛料類,"混合均質(番茄醬,糖,薑,蒜,調味料,澱粉,香辛料,食用醋等)",1.4,0.31,0.0,0.01
P1001501,樣品基本資料,牛排醬,調味料及香辛料類,"混合均勻(醬油,黑糊椒,洋蔥,酒,果汁,香辛料等)",1.3,0.3,0.0,0.02
P1001601,樣品基本資料,羊肉爐醬,調味料及香辛料類,"混合均勻(豆乳,豆瓣,糖,味噌等)",1.3,0.08,0.07,0.07
P1001701,樣品基本資料,沙茶醬,調味料及香辛料類,"混合均質(扁魚,蝦米,黃豆油,大蒜,蔥干,辣椒等)",7.29,0.1,0.71,0.1
P1001801,樣品基本資料,素沙茶醬,調味料及香辛料類,"混合均質(小麥胚芽,胡麻粉,薑,辣椒粉,香菇汁,沙拉油,天然香辛料等)",6.7,0.11,0.66,0.07
P1001901,樣品基本資料,黃芥茉醬,調味料及香辛料類,"混合均勻(芥茉粉,香料等)",0.74,0.06,0.03,0.04
P1002001,樣品基本資料,山葵醬：芥茉醬,調味料及香辛料類,"混合均勻(生鮮山葵,鹽,維生素E,食品添加物等)",3.38,0.7,0.05,0.01
P1002101,樣品基本資料,金桔醬,調味料及香辛料類,"混合均勻(金桔,辣椒,糖,米酒等)",0.84,0.19,0.0,0.0
P1002201,樣品基本資料,海鮮醬,調味料及香辛料類,"混合均勻(蕃薯,黃豆,蒜,栗粉,芝麻,辣椒,醋酸,鹽,糖等)",2.28,0.5,0.02,0.01
P1002301,樣品基本資料,烤肉醬,調味料及香辛料類,"混合均勻(黃豆,小麥,澱粉,芝麻,醬油,辣椒醬,醋,鹽,糖,香辛料等)",1.57,0.32,0.0,0.05
P1002401,樣品基本資料,排骨醬,調味料及香辛料類,"混合均勻(蕃茄,黃豆,芝麻,栗粉,蒜,鹽,糖,芝麻油,米酒,醋酸,味精,香料等)",2.21,0.43,0.04,0.02
P1002501,樣品基本資料,甜辣醬,調味料及香辛料類,"混合均勻(蕃茄,辣椒,糖,鹽,香菇汁等)",1.16,0.28,0.0,0.01
P1002601,樣品基本資料,甜麵醬,調味料及香辛料類,"混合均勻(黃豆,鹽,糖,麵粉,米,香辛料等)",2.16,0.44,0.02,0.04
P1002701,樣品基本資料,朝鮮醬,調味料及香辛料類,"混合均勻(白芝麻,薑,果汁,糖,醬油,香料等)",1.06,0.19,0.02,0.01
P1002801,樣品基本資料,黑胡椒醬,調味料及香辛料類,混合均勻均質,1.17,0.25,0.0,0.02
P1002901,樣品基本資料,日式照燒醬,調味料及香辛料類,"混合均勻(醬油,味醂,糖,麥芽糖,澱粉,己二烯酸鉀等)",2.27,0.52,0.0,0.03
P1003001,樣品基本資料,蒜蓉醬,調味料及香辛料類,"混合均勻打碎(蒜,豆油,鹽,糖,果酸等)",2.82,0.21,0.2,0.04
P1003101,樣品基本資料,辣蒜蓉醬,調味料及香辛料類,"混合均勻打碎(蒜,辣椒,鹽,糖,香油等)",0.78,0.07,0.04,0.02
P1003201,樣品基本資料,辣椒醬,調味料及香辛料類,"混合均勻打碎(紅辣椒,鹽,糖,麻油,香油,味精等)",0.83,0.11,0.02,0.02
P1003301,樣品基本資料,蔥醬,調味料及香辛料類,"混合均勻打碎(青蔥,豆醬,辣椒,蒜頭,沙拉油,白胡椒粉,糖,鹽等)",1.49,0.19,0.06,0.02
P1003401,樣品基本資料,糖醋醬,調味料及香辛料類,"混合均勻(糖,蕃茄,蒜頭,鹽,香油,醋,澱粉,調味料,香辛料等)",1.31,0.25,0.02,0.01
P1003501,樣品基本資料,蕃茄醬,調味料及香辛料類,"混合均勻(蕃茄,醋,糖,鹽,香辛料等)",1.14,0.26,0.0,0.01
P1003601,樣品基本資料,薑蓉醬,調味料及香辛料類,"混合均勻(老薑,植物油,檸檬酸等)",0.65,0.09,0.02,0.01
P1003701,樣品基本資料,蘑菇醬,調味料及香辛料類,"混合均勻打碎(蘑菇片,蕃茄醬,鹽,肉骨醬,洋蔥等)",0.58,0.07,0.02,0.01
P1003801,樣品基本資料,米豆醬,調味料及香辛料類,"混合均勻打碎(米,黃豆,糖,鹽等)",1.28,0.17,0.03,0.07
P1003901,樣品基本資料,蒜味豆豉醬,調味料及香辛料類,"混合均勻打碎(豆豉,蒜頭,辣椒,植物油,糖,調味料等)",2.7,0.19,0.17,0.09
P1004001,樣品基本資料,豆酥醬,調味料及香辛料類,"混合均勻打碎(黃豆,大豆油,鹽,糖,薑等)",6.71,0.1,0.64,0.12
P1004101,樣品基本資料,豆瓣醬,調味料及香辛料類,"混合均勻打碎(蠶豆,黃豆,麵粉,食鹽,麻油等)",1.78,0.12,0.08,0.14
P1004201,樣品基本資料,辣豆瓣醬,調味料及香辛料類,"混合均勻打碎(辣椒,黃豆,醬油,麻油,鹽,糖,調味料等)",1.0,0.13,0.03,0.04
P1004301,樣品基本資料,紅麴醬,調味料及香辛料類,"混合均勻打碎(天然紅麴,精選米,蔗糖,天然海鹽等)",1.63,0.35,0.0,0.04
P1004401,樣品基本資料,韭花醬,調味料及香辛料類,"混合均勻打碎(韭菜花,薑,鹽等)",0.29,0.04,0.0,0.02
P1004501,樣品基本資料,香椿醬,調味料及香辛料類,"混合均勻打碎(香椿,香菇,糖,豆辮粒,芝麻,番茄醬,花瓜,麻油,沙拉油,胡椒粉,鹽等)",5.07,0.02,0.51,0.08
P1004601,樣品基本資料,麻婆醬,調味料及香辛料類,"混合均勻(豆瓣,味噌,辣椒,薑,澱粉,香油,糖等)",1.9,0.23,0.09,0.02
P1004701,樣品基本資料,蝦醬,調味料及香辛料類,"混合均勻(發酵銀蝦,鹽等)",0.99,0.01,0.01,0.19
P1100101,樣品基本資料,沙拉醬,調味料及香辛料類,"混合均勻(沙拉油,雞蛋,醋,糖,鹽,香辛料等)",6.45,0.11,0.65,0.01
P1100201,樣品基本資料,無蛋沙拉醬,調味料及香辛料類,"混合均勻(植物油,大豆卵磷脂等)",4.79,0.19,0.44,0.01
P1100301,樣品基本資料,千島沙拉醬,調味料及香辛料類,"混合均勻(沙拉油,糖,蕃茄醬,小黃瓜,蛋,洋蔥,醋,鹽,香辛料等)",5.15,0.16,0.49,0.01
P1100401,樣品基本資料,和風沙拉醬,調味料及香辛料類,"混合均勻(水,糯米酢,糖,鹽,醬油,橄欖油,果汁,食品添加物,維生素E等",1.29,0.26,0.01,0.02
P1100501,樣品基本資料,凱撒沙拉醬,調味料及香辛料類,"混合均勻均質(植物油,水,蛋,鹽,檸檬汁,白酒,醋,醬油,芝蔴,香料,乾酪,大蒜,洋蔥,糖,銀魚等",3.37,0.17,0.29,0.01
P1200101,樣品基本資料,味噌,調味料及香辛料類,"混合均勻(米,黃豆,鹽等)",2.15,0.33,0.04,0.1
P1300101,樣品基本資料,法式奶酥醬,調味料及香辛料類,"麵包醬,混合均勻(奶油,糖,奶粉,調味料等)",5.96,0.37,0.46,0.06
P1300201,樣品基本資料,巧克力醬(液體),調味料及香辛料類,"麵包醬,混合均勻(糖,水,可可粉,鹽,磷酸三鈣,食用色素等)",2.77,0.65,0.0,0.02
P1300301,樣品基本資料,草莓果醬,調味料及香辛料類,"麵包醬,混合均勻打碎(草莓,糖,果膠等)",2.72,0.65,0.01,0.0
P1300401,樣品基本資料,葡萄果醬,調味料及香辛料類,"麵包醬,混合均勻",2.61,0.6,0.01,0.0
P1300501,樣品基本資料,柚子果醬,調味料及香辛料類,混合均勻均質,2.68,0.64,0.0,0.0
P1300601,樣品基本資料,桑葚果醬,調味料及香辛料類,"麵包醬,混合均勻",2.27,0.54,0.0,0.0
P1300701,樣品基本資料,白芝麻麵包醬,調味料及香辛料類,"麵包醬,混合均勻打碎(白芝麻.大豆,植物油,乳化劑等)",6.85,0.15,0.6,0.2
P1300801,樣品基本資料,黑芝麻麵包醬,調味料及香辛料類,"麵包醬,混合均勻(黑芝麻,植物油,鹽,黑糖,葡萄糖,乳化劑,卵磷質等)",6.67,0.27,0.57,0.1
P1300901,樣品基本資料,花生醬,調味料及香辛料類,"麵包醬,混合均勻(花生,植物油等)",6.57,0.17,0.54,0.24
P1301001,樣品基本資料,洋蔥麵包醬,調味料及香辛料類,"麵包醬,混合均勻(洋蔥,植物油,蛋,奶粉,澱粉,鹽,草漿,香草,檸檬酸等)",2.76,0.09,0.26,0.01
P1301101,樣品基本資料,法式香蒜醬,調味料及香辛料類,"麵包醬,混合均勻(奶油,蒜,荷蘭芹,調味料等)",7.91,0.03,0.85,0.01
P1301201,樣品基本資料,無糖黑芝麻醬,調味料及香辛料類,混合均勻(100%黑芝麻),6.12,0.17,0.56,0.2
P1400101,樣品基本資料,"液體奶精：奶精,鮮奶(乳)油",調味料及香辛料類,"混合均勻(植物油,酪蛋白,奶粉,乳化劑,香料等)",2.62,0.02,0.26,0.03
P1400201,樣品基本資料,"奶精粉：奶精,植物性奶精",調味料及香辛料類,混合均勻(植物性脂肪),5.44,0.59,0.33,0.02
P1400301,樣品基本資料,"奶精粉(低脂)：奶精,植物性奶精",調味料及香辛料類,"混合均勻(玉米糖漿,氫化椰子油等)",4.5,0.75,0.15,0.02
P1500101,樣品基本資料,炸排粉,調味料及香辛料類,"混合均勻(麵包粉,小麥粉,澱粉,鹽,味精等)",3.44,0.7,0.01,0.11
P1500201,樣品基本資料,炸雞粉,調味料及香辛料類,"混合均勻(麵粉,澱粉,糖,鹽,胡椒等)",3.33,0.71,0.01,0.08
